scenario_id,case_id,link_id,Te_ns,noise_tail_ns,threshold_db,xpd_early_ex_db,xpd_late_ex_db,l_pol_db,rho_early_linear,rho_early_db,ds_ns,early_energy_fraction,delta_xpd_early_ex_db,delta_xpd_late_ex_db,delta_l_pol_db,delta_rho_early_db,delta_ds_ns,delta_early_energy_fraction
A6,55,A6_55,3.0,50.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,55,A6_55,3.0,50.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,55,A6_55,3.0,80.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,55,A6_55,3.0,80.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,55,A6_55,3.0,80.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,55,A6_55,5.0,30.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,55,A6_55,5.0,30.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,55,A6_55,5.0,30.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,55,A6_55,5.0,50.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,55,A6_55,5.0,50.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,55,A6_55,5.0,50.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,55,A6_55,5.0,80.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,55,A6_55,5.0,80.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,55,A6_55,5.0,80.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,56,A6_56,2.0,30.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,56,A6_56,2.0,30.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,56,A6_56,2.0,30.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,56,A6_56,2.0,50.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,56,A6_56,2.0,50.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,56,A6_56,2.0,50.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,56,A6_56,2.0,80.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,56,A6_56,2.0,80.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,56,A6_56,2.0,80.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,56,A6_56,3.0,30.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,56,A6_56,3.0,30.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,56,A6_56,3.0,30.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,56,A6_56,3.0,50.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,56,A6_56,3.0,50.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,56,A6_56,3.0,50.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,56,A6_56,3.0,80.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,56,A6_56,3.0,80.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,56,A6_56,3.0,80.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,56,A6_56,5.0,30.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,56,A6_56,5.0,30.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,56,A6_56,5.0,30.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,56,A6_56,5.0,50.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,56,A6_56,5.0,50.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,56,A6_56,5.0,50.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,56,A6_56,5.0,80.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,56,A6_56,5.0,80.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,56,A6_56,5.0,80.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,57,A6_57,2.0,30.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,57,A6_57,2.0,30.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,57,A6_57,2.0,30.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,57,A6_57,2.0,50.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,57,A6_57,2.0,50.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,57,A6_57,2.0,50.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,57,A6_57,2.0,80.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,57,A6_57,2.0,80.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,57,A6_57,2.0,80.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,57,A6_57,3.0,30.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,57,A6_57,3.0,30.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,57,A6_57,3.0,30.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,57,A6_57,3.0,50.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,57,A6_57,3.0,50.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,57,A6_57,3.0,50.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,57,A6_57,3.0,80.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,57,A6_57,3.0,80.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,57,A6_57,3.0,80.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,57,A6_57,5.0,30.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,57,A6_57,5.0,30.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,57,A6_57,5.0,30.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,57,A6_57,5.0,50.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,57,A6_57,5.0,50.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,57,A6_57,5.0,50.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,57,A6_57,5.0,80.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,57,A6_57,5.0,80.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,57,A6_57,5.0,80.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,58,A6_58,2.0,30.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,58,A6_58,2.0,30.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,58,A6_58,2.0,30.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,58,A6_58,2.0,50.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,58,A6_58,2.0,50.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,58,A6_58,2.0,50.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,58,A6_58,2.0,80.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,58,A6_58,2.0,80.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,58,A6_58,2.0,80.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,58,A6_58,3.0,30.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,58,A6_58,3.0,30.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,58,A6_58,3.0,30.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,58,A6_58,3.0,50.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,58,A6_58,3.0,50.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,58,A6_58,3.0,50.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,58,A6_58,3.0,80.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,58,A6_58,3.0,80.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,58,A6_58,3.0,80.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,58,A6_58,5.0,30.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,58,A6_58,5.0,30.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,58,A6_58,5.0,30.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,58,A6_58,5.0,50.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,58,A6_58,5.0,50.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,58,A6_58,5.0,50.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,58,A6_58,5.0,80.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,58,A6_58,5.0,80.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,58,A6_58,5.0,80.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,59,A6_59,2.0,30.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,59,A6_59,2.0,30.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,59,A6_59,2.0,30.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,59,A6_59,2.0,50.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,59,A6_59,2.0,50.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,59,A6_59,2.0,50.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,59,A6_59,2.0,80.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,59,A6_59,2.0,80.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,59,A6_59,2.0,80.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,59,A6_59,3.0,30.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,59,A6_59,3.0,30.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,59,A6_59,3.0,30.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,59,A6_59,3.0,50.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,59,A6_59,3.0,50.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,59,A6_59,3.0,50.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,59,A6_59,3.0,80.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,59,A6_59,3.0,80.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,59,A6_59,3.0,80.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,59,A6_59,5.0,30.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,59,A6_59,5.0,30.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,59,A6_59,5.0,30.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,59,A6_59,5.0,50.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,59,A6_59,5.0,50.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,59,A6_59,5.0,50.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,59,A6_59,5.0,80.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,59,A6_59,5.0,80.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,59,A6_59,5.0,80.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611326,-7.99999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,60,A6_60,2.0,30.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611329,-7.999999999999919,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,60,A6_60,2.0,30.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611329,-7.999999999999919,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,60,A6_60,2.0,30.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611329,-7.999999999999919,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,60,A6_60,2.0,50.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611329,-7.999999999999919,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,60,A6_60,2.0,50.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611329,-7.999999999999919,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,60,A6_60,2.0,50.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611329,-7.999999999999919,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,60,A6_60,2.0,80.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611329,-7.999999999999919,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,60,A6_60,2.0,80.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611329,-7.999999999999919,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,60,A6_60,2.0,80.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611329,-7.999999999999919,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,60,A6_60,3.0,30.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611329,-7.999999999999919,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,60,A6_60,3.0,30.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611329,-7.999999999999919,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,60,A6_60,3.0,30.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611329,-7.999999999999919,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,60,A6_60,3.0,50.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611329,-7.999999999999919,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,60,A6_60,3.0,50.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611329,-7.999999999999919,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,60,A6_60,3.0,50.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611329,-7.999999999999919,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,60,A6_60,3.0,80.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611329,-7.999999999999919,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,60,A6_60,3.0,80.0,6.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611329,-7.999999999999919,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,60,A6_60,3.0,80.0,8.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611329,-7.999999999999919,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,60,A6_60,5.0,30.0,4.0,-17.062864817442932,-25.06286481744288,7.999999999999947,0.15848931924611329,-7.999999999999919,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
